Agency,Platform,Url,Date Sampled,Likes/Followers/Visits/Downloads
DOB: Cool Roofs,Facebook,http://www.facebook.com/coolroofs?sk=wall,9/22/2011 0:00,241
NYC & Co,Facebook,http://www.facebook.com/nycgo.nl,9/22/2011 0:00,249
MOIA,Facebook,http://www.facebook.com/pages/NYC-Mayors-Office-of-Immigrant-Affairs/118622031512497,9/22/2011 0:00,255
CAU,Facebook,http://www.facebook.com/NYCMayorsCAU,9/22/2011 0:00,257
DOITT,Facebook,http://www.facebook.com/pages/New-York-NY/NYC-INFORMATION-TECHNOLOGY-TELECOMMUNICATIONS/104786059565184,9/22/2011 0:00,261
City Charter,Facebook,http://www.facebook.com/pages/New-York-NY/NYC-Charter-Revision-Commission/110528715643388,9/22/2011 0:00,286
Vets,Facebook,http://www.facebook.com/pages/NYC-Mayors-Office-of-Veterans-Affairs/128003537214726,9/22/2011 0:00,289
DHS,Facebook,http://www.facebook.com/pages/New-York-NY/HOPE-2011/157690657606772,9/22/2011 0:00,290
NYC & Co,Facebook,http://www.facebook.com/nycgo.de,9/22/2011 0:00,292
NYC & Co,Facebook,http://www.facebook.com/nycgo.fr,9/22/2011 0:00,302
SICB1,Facebook,https://www.facebook.com/CB1SI,9/22/2011 0:00,316
ACS,Facebook,http://www.facebook.com/FamilyConnectionsNYC,9/22/2011 0:00,329
DCA,Facebook,http://www.facebook.com/NYCDCA,9/22/2011 0:00,331
NYC & Co,Facebook,http://www.facebook.com/nycgo.au,9/22/2011 0:00,334
NYC & Co,Facebook,http://www.facebook.com/nycgo.ca,9/22/2011 0:00,344
NYCHA,Facebook,http://www.facebook.com/NYCHA,9/22/2011 0:00,414
NYC & Co,Facebook,http://www.facebook.com/nycgo.uk,9/22/2011 0:00,483
,nyc.gov,2800000,1/20/2012 0:00,
NYC & Co,Facebook,http://www.facebook.com/nycgo.it,9/22/2011 0:00,566
Culture,Facebook,https://www.facebook.com/piypnyc,9/22/2011 0:00,676
SBS,Facebook,http://www.facebook.com/NYCBusiness,9/22/2011 0:00,698
FUND,Facebook,http://www.facebook.com/mayorsfundtoadvancenyc,9/22/2011 0:00,766
DOT,Facebook,http://www.facebook.com/YouTheManNYC,9/22/2011 0:00,868
NYC & Co,Facebook,http://www.facebook.com/nycgo.es,9/22/2011 0:00,874
HHC,Facebook,http://www.facebook.com/nychhc,9/22/2011 0:00,962
MOME,Facebook,http://www.facebook.com/nycmedia.jobhunt,9/22/2011 0:00,"1,081"
GreeNYC,Facebook,https://www.facebook.com/birdienyc,9/22/2011 0:00,"1,082"
311,Facebook,http://www.facebook.com/pages/New-York-City-311/84372567650,9/22/2011 0:00,"1,228"
DOH,Facebook,http://www.facebook.com/NYCKnows,9/22/2011 0:00,"1,489"
DOE,Facebook,http://www.facebook.com/nycgrads,9/22/2011 0:00,"1,832"
DEP,Facebook,http://www.facebook.com/nycwater,9/22/2011 0:00,"1,923"
MOME,Facebook,https://www.facebook.com/NYCMedia,9/22/2011 0:00,"2,297"
EDC,Facebook,http://www.facebook.com/NYCEDC,9/22/2011 0:00,"2,577"
SBS - Workforce1,Facebook,http://www.facebook.com/nycworkforce1,9/22/2011 0:00,"3,001"
DOT,Facebook,http://www.facebook.com/NYCDOT,9/22/2011 0:00,"3,092"
EDC,Facebook,http://www.facebook.com/AppSciNYC,9/22/2011 0:00,"3,371"
DYCD,Facebook,http://www.facebook.com/nycyouth,9/22/2011 0:00,"4,098"
DOH,Facebook,http://www.facebook.com/EatingHealthyNYC,9/22/2011 0:00,"4,200"
NYC & Co,Facebook,http://www.facebook.com/nycgo.br,9/22/2011 0:00,"4,236"
DOE,Facebook,http://www.facebook.com/NYCTeachingFellows,9/22/2011 0:00,"4,573"
NYCService,Facebook,http://www.facebook.com/nycservice,9/22/2011 0:00,"5,036"
NYC Mayors Cup,Facebook,https://www.facebook.com/nycmayorscup,9/22/2011 0:00,"5,040"
DOH,Facebook,http://www.facebook.com/nycquits,9/22/2011 0:00,"6,469"
DOE,Facebook,http://www.facebook.com/pages/I-TEACH-NYC/11409913191,9/22/2011 0:00,"7,283"
DOE,Facebook,http://www.facebook.com/fundforpublicschools,9/22/2011 0:00,"8,125"
DPR,Facebook,http://www.facebook.com/nycparks,9/22/2011 0:00,"10,644"
OEM,Facebook,http://www.facebook.com/nycemergencymanagement,9/22/2011 0:00,"13,138"
DOE,Facebook,http://www.facebook.com/NYCschools,9/22/2011 0:00,"16,667"
DOH,Facebook,http://www.facebook.com/NYCcondom,9/22/2011 0:00,"17,408"
NYC & Co,Facebook,http://www.facebook.com/nycgo,9/22/2011 0:00,"22,175"
FDNY,Facebook,http://www.facebook.com/FDNYhome,9/22/2011 0:00,"60,130"
GreeNYC,Foursquare,http://foursquare.com/birdie_nyc,9/22/2011 0:00,59
DOE,Newsletter,,11/17/2011 0:00,"187,180"
CCRB,Facebook,https://www.facebook.com/home.php#!/pages/NYC-Civilian-Complaint-Review-Board/152765208087880,9/22/2011 0:00,
Commission on Human Rights,Facebook,http://www.facebook.com/NYCCommissionOnHumanRights,9/22/2011 0:00,
DOB,Facebook,http://www.facebook.com/NYCBuildings,9/22/2011 0:00,
DSNY,Facebook,http://www.facebook.com/pages/NYC-Recycle-More-Waste-Less/152173854860863,9/22/2011 0:00,
HDP,Facebook,http://www.facebook.com/pages/NYC-HPD-POE/128962093860639,9/22/2011 0:00,
HPD/Commission on Human Rights,Facebook,http://www.facebook.com/FairHousingNyc,9/22/2011 0:00,
LPC,Facebook,http://www.facebook.com/pages/NYC-Landmarks-Preservation-Commission/133261836703216,9/22/2011 0:00,
Materials for the Arts,Facebook,https://www.facebook.com/mftanyc,9/22/2011 0:00,
MOAE,Facebook,http://www.facebook.com/pages/You-Can-Too/203525729692056,9/22/2011 0:00,
MOIA,Facebook,http://www.facebook.com/pages/WE-ARE-NEW-YORK/174438697072,9/22/2011 0:00,
MOME,Facebook,http://www.facebook.com/NYCMINY,9/22/2011 0:00,
NYC Gov,Facebook,http://www.facebook.com/nycgov,9/22/2011 0:00,
NYCCFB,Facebook,http://www.facebook.com/nycvotes,9/22/2011 0:00,
NYPD,Facebook,https://www.facebook.com/NYPD,9/22/2011 0:00,
DRIS,Facebook,http://www.facebook.com/NycDeptOfRecords,9/22/2011 0:00,
DRIS,Facebook,http://www.facebook.com/MayorEdKochNYCRecords,9/22/2011 0:00,
DRIS,Facebook,http://www.facebook.com/MayorJohnLindsayNYCRecords,9/22/2011 0:00,
DRIS,Facebook,http://www.facebook.com/MayorFiorelloLaGuardiaNYCRecords,9/22/2011 0:00,
LMEC,Flickr,http://www.facebook.com/pages/New-York-NY/Latin-Media-and-Entertainment-Week/122259604487271,9/22/2011 0:00,180
DEP,Flickr,http://www.flickr.com/photos/nycep,9/22/2011 0:00,
DOB,Flickr,http://www.flickr.com/photos/nyc_buildings/,9/22/2011 0:00,
DOE,Flickr,http://www.flickr.com/photos/nycschools,9/22/2011 0:00,
DOITT,Flickr,http://www.flickr.com/photos/nyc_doitt,9/22/2011 0:00,
DOT,Flickr,http://www.flickr.com/photos/nycstreets,9/22/2011 0:00,
DPR,Flickr,http://www.flickr.com/photos/nycparks/,9/22/2011 0:00,
DSNY,Flickr,http://flickr.com/nycrecyclemore,9/22/2011 0:00,
EDC,Flickr,http://www.flickr.com/nycedc,9/22/2011 0:00,
FDNY,Flickr,http://www.flickr.com/groups/fdny-ems,9/22/2011 0:00,
HHC,Flickr,http://www.flickr.com/hhcnyc,9/22/2011 0:00,
LMEC,Flickr,http://www.flickr.com/photos/nyclatinmedia/,9/22/2011 0:00,
LPC,Flickr,http://www.flickr.com/photos/nyclandmarks,9/22/2011 0:00,
Materials for the Arts,Flickr,http://www.flickr.com/photos/materialsforthearts,9/22/2011 0:00,
Mayor's Office,Flickr,http://www.flickr.com/photos/nycmayorsoffice/,9/22/2011 0:00,
NYC Digital,Flickr,http://www.flickr.com/photos/nycdigital/,9/22/2011 0:00,
NYCHA,Flickr,http://www.flickr.com/photos/nychapics,9/22/2011 0:00,
PlaNYC,Flickr,http://www.flickr.com/photos/planyc/,9/22/2011 0:00,
Prob,Flickr,http://www.flickr.com/photos/nycprobation/,9/22/2011 0:00,
SnowUpdate,Flickr,http://www.flickr.com/groups/1604085@N23/,9/22/2011 0:00,
HRA,Flickr,http://www.flickr.com/people/nychra/,9/22/2011 0:00,
DSNY,Flickr,http://www.flickr.com/photos/86722064@N03/,9/22/2011 0:00,
DOH,Foursquare,https://foursquare.com/nychealthy,9/22/2011 0:00,
DOT,Foursquare,http://foursquare.com/user/7474166,9/22/2011 0:00,
DPR,Foursquare,https://foursquare.com/nycparks,9/22/2011 0:00,
EDC,Foursquare,https://foursquare.com/user/3045331,9/22/2011 0:00,
FDNY,Foursquare,https://foursquare.com/fdny,9/22/2011 0:00,
Materials for the Arts,Foursquare,https://foursquare.com/mftanyc,9/22/2011 0:00,
NYC Gov,Foursquare,http://foursquare.com/nycgov,9/22/2011 0:00,
NYC Gov,Foursquare (Badge Unlock),https://foursquare.com/nycgov,9/22/2011 0:00,
NYCHA,Foursquare,https://foursquare.com/nycha,9/22/2011 0:00,
Mayor's Office,Instagram,http://web.stagram.com/n/nycmayorsoffice,9/22/2011 0:00,
DOT,Instagram,http://web.stagram.com/n/nyc_dot,9/22/2011 0:00,
DOH,iPhone,http://itunes.apple.com/us/app/abceats/id502867547?mt=8,9/22/2011 0:00,
311,iPhone App,http://itunes.apple.com/us/app/nyc-311/id324897619?mt=8,9/22/2011 0:00,
DOH,iPhone app,http://itunes.apple.com/app/nyc-condom-finder-by-nyc-health/id418902795,9/22/2011 0:00,
DSNY,iPhone App,http://itunes.apple.com/us/app/nycrecycles/id445457149?ls=1&mt=8,9/22/2011 0:00,171
DSNY,iPhone App,http://itunes.apple.com/us/app/stuff-ex/id445438603?ls=1&mt=8,9/22/2011 0:00,142
DOT,iPhone app,You The Man,9/22/2011 0:00,"2,635"
Mayor's Office,iPhone App,http://itunes.apple.com/us/app/nyc-city-hall/id375398827?mt=8,9/22/2011 0:00,"3,186"
MOME,iPhone App,http://itunes.apple.com/us/app/nyc-media-app/id433177943?mt=8,9/22/2011 0:00,944
MOME,iPhone App,http://itunes.apple.com/us/app/miny-discount-vendors/id372448233?mt=8,9/22/2011 0:00,350
DOE,Linked-In,http://www.linkedin.com/groups?gid=1545057&home=,9/22/2011 0:00,208
DOE,Linked-In,http://www.linkedin.com/company/nyc-teaching-fellows,9/22/2011 0:00,"1,100"
DOE,Linked-In,http://www.linkedin.com/company/nyc-department-of-education,9/22/2011 0:00,"13,151"
ACS,Linked-In,http://www.linkedin.com/companies/260392/City+of+New+York%2C+Administration+for+Children%27s+Services?trk=ncsrch_hits&goback=%2Efcs_GLHD_city+of+new+york_false_*2_*2_*2_*2_*2_*2_*2_*2_*2_*2_*2_*2,9/22/2011 0:00,
All,Linked-In,http://www.linkedin.com/company/2904?trk=tyah,9/22/2011 0:00,
Dept of Consumer Affairs,Linked-In,http://www.linkedin.com/company/831694?trk=tyah,9/22/2011 0:00,
DOF,Linked-In,http://www.linkedin.com/company/298308?trk=tyah,9/22/2011 0:00,
DOHMH,Linked-In,http://www.linkedin.com/company/245926?trk=tyah,9/22/2011 0:00,
SBS,Linked-In,http://www.linkedin.com/company/workforce1,9/22/2011 0:00,
SBS,Linked-In,http://www.linkedin.com/company/small-business-services,9/22/2011 0:00,
DOE,Newsletter,,9/22/2011 0:00,"187,180"
DOT,Newsletter,,9/22/2011 0:00,"72,614"
NYC Digital: external newsletter,Newsletter,,9/22/2011 0:00,
NYC Gov,Newsletter,0,9/22/2011 0:00,"543,533"
NYCHA,Newsletter,,9/22/2011 0:00,
OEM,Newsletter,,9/22/2011 0:00,
,nyc.gov,2800000,9/22/2011 0:00,
nycgov,Pinterest,http://pinterest.com/nycgov,9/22/2011 0:00,
DOH,Pinterest,http://pinterest.com/nychealth,9/22/2011 0:00,
FDNY,Pinterest,http://pinterest.com/fdnyhome/,9/22/2011 0:00,
DRIS,Pinterest,http://pinterest.com/recordsnyc,9/22/2011 0:00,
DOE,SMS,877877,9/22/2011 0:00,382
NYCHA,SMS,,9/22/2011 0:00,
OEM,SMS,,9/22/2011 0:00,"61,652"
NYC Digital,Tumblr,http://nycdigital.tumblr.com,9/22/2011 0:00,943
Change By Us,Tumblr,http://nycchangebyus.tumblr.com/,9/22/2011 0:00,
DOB,Tumblr,http://nycbuildings.tumblr.com,9/22/2011 0:00,
DOH,Tumblr,http://nychealth.tumblr.com/,9/22/2011 0:00,
DOH,Tumblr,http://mygooddognyc.tumblr.com/,9/22/2011 0:00,
DOT,Tumblr,http://thedailypothole.tumblr.com ,9/22/2011 0:00,293
EDC,Tumblr,http://nycedc.tumblr.com/,9/22/2011 0:00,819
HRA,Tumblr,http://nycdads.tumblr.com,9/22/2011 0:00,
NYC & Co,Tumblr,nycgo.tumblr.com,9/22/2011 0:00,
NYC Digital,Tumblr,madeinny.tumblr.com,9/22/2011 0:00,
NYC Digital,Tumblr,http://nycopendata.tumblr.com,9/22/2011 0:00,
NYC Gov,Tumblr,nycgov.tumblr.com,9/22/2011 0:00,
OEM,Tumblr,http://nyccert.tumblr.com/,9/22/2011 0:00,
OEM,Tumblr,http://nyccitizencorpscouncil.tumblr.com/,9/22/2011 0:00,
OMB,Tumblr,http://nycarra.tumblr.com,9/22/2011 0:00,
TLC,Tumblr,http://nyctlc.tumblr.com/,9/22/2011 0:00,
OEM,Tumblr,http://oempublicprivate.tumblr.com/,9/22/2011 0:00,
DOITT,Tumblr,http://nycdoitt.tumblr.com/,9/22/2011 0:00,
Young Mens Initiative,Tumblr,http://nycyoungmen.tumblr.com ,9/22/2011 0:00,
FDNY,Tumblr,http://fdny.tumblr.com/,9/22/2011 0:00,
SBS,Tumblr,http://nycheighborhoods.tumblr.com,9/22/2011 0:00,
NYCDCAS,Twitter,http://twitter.com/NYCDCAS,9/22/2011 0:00,1
SBS,Twitter,https://twitter.com/NYCWorkforce1,9/22/2011 0:00,40
City Store,Twitter,http://twitter.com/citystorenyc,9/22/2011 0:00,53
LPC,Twitter,https://twitter.com/NYCLPC,9/22/2011 0:00,66
DOE,Twitter,http://twitter.com/alumny,9/22/2011 0:00,102
OEM,Twitter,http://twitter.com/NYCOEM,9/22/2011 0:00,130
NYC & Co,Twitter,http://twitter.com/nycgoshop,9/22/2011 0:00,159
LMEC,Twitter,http://twitter.com/nyclmew,9/22/2011 0:00,160
DPR,Twitter,http://www.twitter.com/Pearl_Squirrel,9/22/2011 0:00,163
HRA,Twitter,http://twitter.com/nychra,9/22/2011 0:00,192
NYC Digital,Twitter,http://twitter.com/nycdigital,9/22/2011 0:00,197
energyNYC,Twitter,http://twitter.com/energy_nyc,9/22/2011 0:00,199
DFTA,Twitter,http://twitter.com/NYCaging,9/22/2011 0:00,222
DOE,Twitter,http://twitter.com/TheFundforPS,9/22/2011 0:00,239
MOPD,Twitter,http://twitter.com/nyc_mopd,9/22/2011 0:00,278
NYCCFB,Twitter,http://twitter.com/NYCCFB,9/22/2011 0:00,298
EDC,Twitter,http://twitter.com/AppSciNYC,9/22/2011 0:00,352
DOB: Cool Roofs,Twitter,http://twitter.com/nycCoolRoofs,9/22/2011 0:00,391
DOE,Newsletter,,10/4/2011 0:00,
DOT,Newsletter,,11/17/2011 0:00,"72,614"
DOE,Twitter,http://twitter.com/nyctf,9/22/2011 0:00,442
DOT,Twitter,http://www.Twitter.com/YouTheManNYC,9/22/2011 0:00,462
City Charter,Twitter,http://twitter.com/CityCharterNYC,9/22/2011 0:00,541
DFTA,Twitter,http://www.twitter.com/timebanksnyc,9/22/2011 0:00,626
SBS,Twitter,http://www.twitter.com/NYCBusSolutions,9/22/2011 0:00,763
MOME,Twitter,http://www.twitter.com/madeinny,9/22/2011 0:00,936
GreeNYC,Twitter,http://www.twitter.com/Birdie_NYC,9/22/2011 0:00,963
DOI,Twitter,http://twitter.com/DOINews,9/22/2011 0:00,"1,135"
DCA,Twitter,http://twitter.com/nycdca,9/22/2011 0:00,"1,150"
DOE,Twitter,http://twitter.com/iteachnyc,9/22/2011 0:00,"1,223"
CAU,Twitter,www.twitter.com/mayorscau,9/22/2011 0:00,"1,262"
HHC,Twitter,http://twitter.com/HHCnyc,9/22/2011 0:00,"1,345"
MOIA,Twitter,https://twitter.com/NYCimmigrants,9/22/2011 0:00,"1,374"
SBS,Twitter,http://www.twitter.com/NYCBusinessExp,9/22/2011 0:00,"1,879"
DEP,Twitter,http://twitter.com/nycwater,9/22/2011 0:00,"1,904"
DOITT,Twitter,http://twitter.com/nycdoitt,9/22/2011 0:00,"1,979"
PlaNYC,Twitter,http://twitter.com/PlaNYC,9/22/2011 0:00,"1,982"
DYCD,Twitter,http://twitter.com/nycyouth,9/22/2011 0:00,"2,067"
NYCService,Twitter,http://twitter.com/nycservice,9/22/2011 0:00,"2,111"
TLC,Twitter,http://twitter.com/NYCTaxi,9/22/2011 0:00,"2,182"
DOB,Twitter,http://twitter.com/nyc_buildings,9/22/2011 0:00,"2,318"
NYCHA,Twitter,http://twitter.com/NYCHA,9/22/2011 0:00,"2,837"
MOME,Twitter,http://www.twitter.com/nyc_media,9/22/2011 0:00,"4,756"
EDC,Twitter,http://twitter.com/nycedc,9/22/2011 0:00,"4,941"
DOH,Twitter,http://twitter.com/nycHealthy,9/22/2011 0:00,"5,168"
NYC Digital,Twitter,http://twitter.com/nycgov,9/22/2011 0:00,"6,453"
311,Twitter,http://www.twitter.com/NYCASP,9/22/2011 0:00,"7,787"
DOT,Twitter,http://twitter.com/NYC_DOT,9/22/2011 0:00,"10,946"
FDNY,Twitter,http://www.twitter.com/FDNY,9/22/2011 0:00,"15,394"
DOE,Twitter,http://twitter.com/NYCSchools,9/22/2011 0:00,"16,813"
DPR,Twitter,http://twitter.com/NYCParks,9/22/2011 0:00,"17,118"
NYPD,Twitter,http://twitter.com/NYPDnews,9/22/2011 0:00,"19,383"
311,Twitter,http://www.twitter.com/311NYC,9/22/2011 0:00,"21,077"
OEM,Twitter,http://twitter.com/NotifyNYC,9/22/2011 0:00,"33,126"
NYC & Co,Twitter,http://twitter.com/nycgo,9/22/2011 0:00,"41,420"
Mayor's Office,Twitter,http://www.twitter.com/nycmayorsoffice,9/22/2011 0:00,"53,912"
Change by Us,Twitter,www.twitter.com/ChangebyUs_NYC,9/22/2011 0:00,
DHS,Twitter,www.twitter.com/nycdhs,9/22/2011 0:00,
DOF,Twitter,https://twitter.com/nycfinance,9/22/2011 0:00,
DOHMH,Twitter,https://twitter.com/DrFarleyDOHMH,9/22/2011 0:00,
DSNY,Twitter,www.twitter.com/nycrecycles,9/22/2011 0:00,
FDNY,Twitter,https://twitter.com/joinFDNY,9/22/2011 0:00,
DOT,Newsletter,,10/4/2011 0:00,
Materials for the Arts,Twitter,https://twitter.com/mftanyc,9/22/2011 0:00,
MOAE,Twitter,http://twitter.com/youcantoonyc,9/22/2011 0:00,
NYC Digital,Twitter,https://twitter.com/nycgob,9/22/2011 0:00,
NYC Waterfront,Twitter,http://twitter.com/nycwaterfront,9/22/2011 0:00,
NYCCFB,Twitter,http://twitter.com/NYCVotes,9/22/2011 0:00,
NYCGLOBAL,Twitter,www.twitter.com/nycglobal,9/22/2011 0:00,
Prob,Twitter,www.twitter.com/nycprobation,9/22/2011 0:00,
Vets,Twitter,http://twitter.com/NYCVeterans,9/22/2011 0:00,
DRIS,Twitter,https://twitter.com/NYCRecords,9/22/2011 0:00,
YMI,Twitter,http://www.twitter.com/nycyoungmen,9/22/2011 0:00,
DOE,Vimeo,http://vimeo.com/nycschools,9/22/2011 0:00,
NYCSevereWeather,WordPress,http://nycsevereweather.wordpress.com/,9/22/2011 0:00,50
311,WordPress,http://311nyc.wordpress.com/,9/22/2011 0:00,100
DOITT,WordPress,http://nycitymap.wordpress.com/,9/22/2011 0:00,100
DOITT,WordPress,http://nycitt.wordpress.com/,9/22/2011 0:00,
HHS,WordPress,http://hsdatanyc.wordpress.com/,9/22/2011 0:00,
HHS,WordPress,http://hsdata-nyc.org,9/22/2011 0:00,
LMEC,WordPress,http://lmew.wordpress.com/,9/22/2011 0:00,
Materials for the Arts,WordPress,http://mfta.wordpress.com/,9/22/2011 0:00,
MOIA,WordPress,http://ihwnyc.wordpress.com,9/22/2011 0:00,
SBS,WordPress,http://nycworkforce1partners.wordpress.com/,9/22/2011 0:00,
SBS,WordPress,http://workforce1.org,9/22/2011 0:00,
SimpliCity,WordPress,http://nycsimplicity.wordpress.com/,9/22/2011 0:00,
DOE,YouTube,http://www.youtube.com/thefundforps,9/22/2011 0:00,1
DOH,YouTube,http://www.youtube.com/user/NYCcondoms,9/22/2011 0:00,1
LMEC,YouTube,http://www.youtube.com/user/NYCLMEW,9/22/2011 0:00,4
Probation,YouTube,http://www.youtube.com/NYCProbation,9/22/2011 0:00,7
DOITT,YouTube,http://www.youtube.com/doittnews,9/22/2011 0:00,9
GreeNYC,YouTube,http://www.youtube.com/BirdieNYCity,9/22/2011 0:00,11
HRA,YouTube,http://www.youtube.com/user/HRANYC,9/22/2011 0:00,14
NYCHA,YouTube,http://www.youtube.com/NYCHAHousing,9/22/2011 0:00,15
HHC,YouTube,http://www.youtube.com/HHCnyc,9/22/2011 0:00,16
DOE,YouTube,http://www.youtube.com/nycschools,9/22/2011 0:00,42
DYCD,YouTube,http://www.youtube.com/dycdnyc,9/22/2011 0:00,45
OEM,YouTube,http://www.youtube.com/nycoem,9/22/2011 0:00,49
DOB,YouTube,http://www.youtube.com/NYCBUILDINGS,9/22/2011 0:00,63
EDC,YouTube,http://www.youtube.com/NYCEDC,9/22/2011 0:00,80
MOME,YouTube,http://www.youtube.com/nycmedia25,9/22/2011 0:00,95
DPR,YouTube,http://www.youtube.com/user/NYCParksDepartment,9/22/2011 0:00,181
DOT,YouTube,http://www.youtube.com/NYCDOT,9/22/2011 0:00,303
Mayor's Office,YouTube,http://www.youtube.com/mayorbloomberg,9/22/2011 0:00,567
NYPD,YouTube,http://www.youtube.com/nypd,9/22/2011 0:00,"2,774"
DOH,YouTube,http://www.youtube.com/NYCHealth,9/22/2011 0:00,
DOE,Facebook,http://www.facebook.com/fundforpublicschools,10/4/2011 0:00,"8,142"
FDNY,YouTube,http://www.youtube.com/user/yourFDNY,9/22/2011 0:00,
Child Services,Youtube,http://www.youtube.com/user/childservices,9/22/2011 0:00,
DCA,YouTube,http://www.youtube.com/nycdca,9/22/2011 0:00,
DOC,YouTube,http://www.youtube.com/user/OFFICIALNYCDOC,9/22/2011 0:00,
DOH,Youtube,http://www.youtube.com/user/drinkingsugar,9/22/2011 0:00,
DSNY,YouTube,http://www.youtube.com/nycrecyclemore,9/22/2011 0:00,
Materials for the Arts,YouTube,http://www.youtube.com/user/MaterialsForTheArts,9/22/2011 0:00,
DOT,Newsletter,,10/27/2011 0:00,"9,811"
Mayor's Fund,Youtube,http://www.youtube.com/mayorsfundnyc,9/22/2011 0:00,
MOAE,YouTube,http://www.youtube.com/YouCanTooNYC,9/22/2011 0:00,
NYC Gov,YouTube,http://www.youtube.com/nycgov,9/22/2011 0:00,
NYC Water,Youtube,http://www.youtube.com/nycwater,9/22/2011 0:00,
Veteran's Affairs,Youtube,http://www.youtube.com/channel/UCi6IvOszIb3hHPMUsaNKyXA,9/22/2011 0:00,
DRIS,YouTube,http://www.youtube.com/nycdeptofrecords,9/22/2011 0:00,
TLC,Facebook,http://www.facebook.com/pages/NYC-Taxi-and-Limousine-Commission/101679939900978?v=wall,9/22/2011 0:00,452
nycgov,Google+,https://plus.google.com/u/0/b/104030911277642419611/104030911277642419611/posts/p/pub,9/22/2011 0:00,
TOTAL,TOTAL,TOTAL,9/22/2011 0:00,"1,452,994"
DOH,Android,Condom Finder,10/4/2011 0:00,
DOT,Android,You The Man,10/4/2011 0:00,
MOME,Android,MiNY Venor app,10/4/2011 0:00,
DOT,Broadcastr,,10/4/2011 0:00,
DPR,Broadcastr,http://beta.broadcastr.com/Echo.html?audioId=670026-4001,10/4/2011 0:00,
ENDHT,Facebook,http://www.facebook.com/pages/NYC-Lets-End-Human-Trafficking/125730490795659?sk=wall,10/4/2011 0:00,3
VAC,Facebook,https://www.facebook.com/pages/NYC-Voter-Assistance-Commission/110226709012110,10/4/2011 0:00,38
PlaNYC,Facebook,http://www.facebook.com/pages/New-York-NY/PlaNYC/160454173971169?ref=ts,10/4/2011 0:00,49
DFTA,Facebook,http://www.facebook.com/pages/NYC-Department-for-the-Aging/109028655823590,10/4/2011 0:00,105
energyNYC,Facebook,http://www.facebook.com/EnergyNYC?sk=wall,10/4/2011 0:00,130
MOIA,Facebook,http://www.facebook.com/ihwnyc,10/4/2011 0:00,124
City Store,Facebook,http://www.facebook.com/citystorenyc,10/4/2011 0:00,146
OCDV,Facebook,http://www.facebook.com/pages/NYC-Healthy-Relationship-Training-Academy/134637829901065,10/4/2011 0:00,152
HIA,Facebook,http://www.facebook.com/pages/New-York-City-Health-Insurance-Link/145920551598,10/4/2011 0:00,205
MOPD,Facebook,http://www.facebook.com/pages/New-York-City-Mayors-Office-for-People-with-Disabilities/145237285504681?sk=wall,10/4/2011 0:00,210
DOB: UrbanCanvas,Facebook,http://www.facebook.com/NYCurbancanvas,10/4/2011 0:00,209
DOT,Facebook,http://www.facebook.com/JanetteSadikKhan,10/4/2011 0:00,209
HRA,Facebook,http://www.facebook.com/#!/pages/New-York-NY/NYC-DADS/111504588886342,10/4/2011 0:00,215
MOPD,Facebook,http://www.facebook.com/profile.php?id=1570569347,10/4/2011 0:00,216
DFTA,Facebook,http://www.facebook.com/timebanksnyc,10/4/2011 0:00,235
DOB: Cool Roofs,Facebook,http://www.facebook.com/coolroofs?sk=wall,10/4/2011 0:00,249
NYC & Co,Facebook,http://www.facebook.com/nycgo.nl,10/4/2011 0:00,253
